article_id,title,link,author,category_id,pub_date,created_at
AKR20260523019600004,한국전쟁 당시 형 3명 군경에 학살당한 유족에 1억원 국가 배상,https://www.yna.co.kr/view/AKR20260523019600004,김빛나,5,2026-05-24T06:00:01,2026-05-24T19:46:36
AKR20260522106700002,[코인 사기 덫①] 노년층 쌈짓돈 노린 '비상장 코인' 횡행,https://www.yna.co.kr/view/AKR20260522106700002,박수현,5,2026-05-24T05:57:02,2026-05-24T19:46:36
AKR20260524004600053,대구·경북 대체로 맑음…낮 최고 20∼27도,https://www.yna.co.kr/view/AKR20260524004600053,윤관식,5,2026-05-24T05:46:52,2026-05-24T19:46:36
AKR20260524004500055,전북 오전부터 맑아져…낮 최고 25∼28도,https://www.yna.co.kr/view/AKR20260524004500055,백도인,5,2026-05-24T05:40:36,2026-05-24T19:46:36
AKR20260524003100034,부처님오신날 전국 맑음…낮 최고 29도 더위,https://www.yna.co.kr/view/AKR20260524003100034,전국부,5,2026-05-24T05:35:56,2026-05-24T19:46:36
AKR20260524003400064,충북 대체로 맑음…낮 최고 28도,https://www.yna.co.kr/view/AKR20260524003400064,천경환,5,2026-05-24T05:32:03,2026-05-24T19:46:36
AKR20260524002900004,강서구 내발산동 아파트 화재로 1명 부상…50여명 대피,https://www.yna.co.kr/view/AKR20260524002900004,전재훈,5,2026-05-24T05:18:22,2026-05-24T19:46:36
AKR20260523052151061,하남 망월동 다가구주택서 불…1명 사망·3명 자력 대피(종합),https://www.yna.co.kr/view/AKR20260523052151061,이영주,5,2026-05-24T00:34:08,2026-05-24T19:46:36
AKR20260523052100061,하남 망월동 다가구주택서 불…소방 당국 진화 중,https://www.yna.co.kr/view/AKR20260523052100061,이영주,5,2026-05-23T23:18:28,2026-05-24T19:46:36
AKR20260523046051055,"김관영 선대위 ""이원택·양정무, 방송토론 패널 공유 의혹""(종합)",https://www.yna.co.kr/view/AKR20260523046051055,임채두,5,2026-05-23T22:29:43,2026-05-24T19:46:36
AKR20260523043451064,증평 공장서 말다툼하다 동료 기사 살해한 60대 체포(종합),https://www.yna.co.kr/view/AKR20260523043451064,천경환,5,2026-05-23T21:34:18,2026-05-24T19:46:36
AKR20260523047700051,자기 몸에 불붙여 옛 연인 협박한 50대 남성 검거,https://www.yna.co.kr/view/AKR20260523047700051,김재홍,5,2026-05-23T20:17:32,2026-05-24T19:46:36
AKR20260523039200004,[날씨] 부처님오신날 전국 맑고 나들이에 최적…제주는 흐림,https://www.yna.co.kr/view/AKR20260523039200004,유한주,5,2026-05-23T20:00:00,2026-05-24T19:46:36
AKR20260523047100062,'자신의 학폭 피해와 유사한 범죄 수법'…감금하고 돈 뺏은 20대,https://www.yna.co.kr/view/AKR20260523047100062,류호준,5,2026-05-23T19:47:17,2026-05-24T19:46:36
AKR20260523046000055,"김관영 선대위 ""이원택·양정무, 방송토론 패널 공유 의혹""",https://www.yna.co.kr/view/AKR20260523046000055,임채두,5,2026-05-23T18:49:49,2026-05-24T19:46:36
AKR20260524047000054,광주서 지방선거 후보자 현수막 훼손 60대 여성 검거,https://www.yna.co.kr/view/AKR20260524047000054,정다움,1,2026-05-24T19:32:50,2026-05-24T19:47:35
AKR20260524042400001,"공소취소 주제 토론회…박상용 검사 ""특검은 떴다방, 책임 안져""",https://www.yna.co.kr/view/AKR20260524042400001,노선웅,1,2026-05-24T19:16:25,2026-05-24T19:47:35
AKR20260524016352063,"박근혜, ""대전은요"" 20년만에 대전·공주 찾아 국힘 후보 지원(종합2보)",https://www.yna.co.kr/view/AKR20260524016352063,박주영,1,2026-05-24T19:09:19,2026-05-24T19:47:35
AKR20260524044000057,지선 D-10 울산시장 후보 단일화 여전히 핫이슈,https://www.yna.co.kr/view/AKR20260524044000057,허광무,1,2026-05-24T19:04:22,2026-05-24T19:47:35
AKR20260524027251001,"오세훈, '재개발 지연' 성동 행당7구역 찾아 ""鄭 무능·무책임""(종합)",https://www.yna.co.kr/view/AKR20260524027251001,김준태,1,2026-05-24T19:02:06,2026-05-24T19:47:35
AKR20260524029951001,"정원오, '재개발·재건축' 동남권 공략…""吳약속 안지켜 주거난""(종합)",https://www.yna.co.kr/view/AKR20260524029951001,최평천,1,2026-05-24T18:31:35,2026-05-24T19:47:35
AKR20260524042700001,"국힘, 민주·진보 울산시장 단일화 파행에 ""예견된 파국""",https://www.yna.co.kr/view/AKR20260524042700001,김연정,1,2026-05-24T18:26:52,2026-05-24T19:47:35
AKR20260524029051001,"장동혁 ""스벅커피 들고 투표장 가자""…인천서 '정권심판' 호소(종합)",https://www.yna.co.kr/view/AKR20260524029051001,권희원,1,2026-05-24T18:23:36,2026-05-24T19:47:35
AKR20260524040500001,"이준석 ""'GTX 중단' 정원오 인기영합주의…개혁신당에 맡겨달라""",https://www.yna.co.kr/view/AKR20260524040500001,김연정,1,2026-05-24T18:02:27,2026-05-24T19:47:35
AKR20260524029251054,"민형배 선대위, 미래 실무형 발굴 ""성장 엔진은 결국 사람""(종합)",https://www.yna.co.kr/view/AKR20260524029251054,박철홍,1,2026-05-24T17:41:14,2026-05-24T19:47:35
AKR20260524019352001,"스타벅스 공방가열…與 ""국민분노 대변""·국힘 ""인민재판""(종합2보)",https://www.yna.co.kr/view/AKR20260524019352001,이슬기,1,2026-05-24T17:35:12,2026-05-24T19:47:35
AKR20260524019451001,"與, '김용남 대부업체 의혹'에 ""소명요청…설명 들어본 뒤 판단""(종합)",https://www.yna.co.kr/view/AKR20260524019451001,최평천,1,2026-05-24T17:27:16,2026-05-24T19:47:35
AKR20260524017251001,이회창 前한나라당 총재 부인 한인옥 여사 별세…향년 88세(종합),https://www.yna.co.kr/view/AKR20260524017251001,김연정,1,2026-05-24T17:22:07,2026-05-24T19:47:35
AKR20260524036800057,민주당 경선 중단에 진보당 강력 반발…울산시장 단일화 기로,https://www.yna.co.kr/view/AKR20260524036800057,허광무,1,2026-05-24T17:18:23,2026-05-24T19:47:35
AKR20260524037600056,6·3 지방선거 제주지역 선거인 수 56만5천350명 확정,https://www.yna.co.kr/view/AKR20260524037600056,백나용,1,2026-05-24T17:16:26,2026-05-24T19:47:35
AKR20260524037300062,"우상호·김진태 후보, 부처님오신날 맞아 불심·민심 공략",https://www.yna.co.kr/view/AKR20260524037300062,이상학,1,2026-05-24T17:14:19,2026-05-24T19:47:35
AKR20260524036500051,난타전 벌이던 북갑 후보들 불심 앞에 쉬어가며 단일화 견제구,https://www.yna.co.kr/view/AKR20260524036500051,손형주,1,2026-05-24T17:08:48,2026-05-24T19:47:35
AKR20260524034900001,"조국 ""'대부업 의혹' 김용남과 단일화? 與가 결자해지 해야""",https://www.yna.co.kr/view/AKR20260524034900001,이슬기,1,2026-05-24T17:02:31,2026-05-24T19:47:35
AKR20260524034300063,천안서 김태흠 선거 벽보 누락…충남선관위 사과,https://www.yna.co.kr/view/AKR20260524034300063,박주영,1,2026-05-24T16:47:42,2026-05-24T19:47:35
AKR20260524034700055,'대통령 교감설' 놓고 민주당·김관영 전북지사 후보 신경전(종합),https://www.yna.co.kr/view/AKR20260524034700055,백도인,1,2026-05-24T16:33:10,2026-05-24T19:47:35
AKR20260524027200001,"오세훈, '재개발 지연' 성동 행당7구역 찾아…""鄭 무능·무책임""",https://www.yna.co.kr/view/AKR20260524027200001,노선웅,1,2026-05-24T16:28:02,2026-05-24T19:47:35
AKR20260524014651001,"李대통령, 부처님오신날 법요식 참석…현직 첫 3대 종단 방문(종합)",https://www.yna.co.kr/view/AKR20260524014651001,설승은,1,2026-05-24T16:21:34,2026-05-24T19:47:35
AKR20260524032200055,"김관영 전북지사 후보 ""대통령을 선거에 이용한 바 없다""",https://www.yna.co.kr/view/AKR20260524032200055,백도인,1,2026-05-24T16:02:22,2026-05-24T19:47:35
AKR20260524031900055,"이원택 전북지사 후보 ""농어촌 기본소득, 모든 면으로 확대""",https://www.yna.co.kr/view/AKR20260524031900055,백도인,1,2026-05-24T15:53:07,2026-05-24T19:47:35
AKR20260524031100051,선거 열흘 앞 부처님오신날…후보들 사찰 돌며 '불심 잡기',https://www.yna.co.kr/view/AKR20260524031100051,이영재,1,2026-05-24T15:49:59,2026-05-24T19:47:35
AKR20260524029900001,"정원오, 동남권 표심 공략…""대형사고, 오세훈 안전불감증 때문""",https://www.yna.co.kr/view/AKR20260524029900001,최평천,1,2026-05-24T15:37:06,2026-05-24T19:47:35
AKR20260524011951053,"김부겸·추경호, 부처님오신날 어색한 만남 속 불심 잡기 경쟁(종합)",https://www.yna.co.kr/view/AKR20260524011951053,박세진,1,2026-05-24T15:29:23,2026-05-24T19:47:35
AKR20260523049851064,충북 여야 후보들 '부처님오신날' 맞아 사찰 돌며 유세(종합),https://www.yna.co.kr/view/AKR20260523049851064,천경환,1,2026-05-24T15:25:13,2026-05-24T19:47:35
AKR20260524029000001,"장동혁, 인천서 '정권심판' 호소…""대통령 죄 지우기 막아야""",https://www.yna.co.kr/view/AKR20260524029000001,김연정,1,2026-05-24T15:23:29,2026-05-24T19:47:35
AKR20260524029200054,"민형배 선대위, 미래 실무형 발굴 ""성장 엔진은 결국 사람""",https://www.yna.co.kr/view/AKR20260524029200054,박철홍,1,2026-05-24T15:15:56,2026-05-24T19:47:35
AKR20260524013551001,"李대통령 ""부처님 말씀 등불로 '국민 목숨 살리는 정부' 최선""(종합)",https://www.yna.co.kr/view/AKR20260524013551001,고동욱,1,2026-05-24T14:49:30,2026-05-24T19:47:35
AKR20260524026900055,부처님오신날 맞아 전북 도지사 후보들 일제히 '불심 잡기',https://www.yna.co.kr/view/AKR20260524026900055,백도인,1,2026-05-24T14:45:31,2026-05-24T19:47:35
AKR20260524025800001,"""무소속 안돼"" 鄭, 전남 돌며 표심 구애…""기호 1번 몰아달라""",https://www.yna.co.kr/view/AKR20260524025800001,이슬기,1,2026-05-24T14:36:04,2026-05-24T19:47:35
AKR20260524026000063,"허태정 대전시장 후보, 차량 대신 '자전거·발품' 유세",https://www.yna.co.kr/view/AKR20260524026000063,박주영,1,2026-05-24T14:32:35,2026-05-24T19:47:35
AKR20260524026100053,대구 수성구 기초의원 선거 현수막 훼손…경찰 수사,https://www.yna.co.kr/view/AKR20260524026100053,윤관식,1,2026-05-24T14:28:25,2026-05-24T19:47:35
AKR20260524019351001,"스타벅스 공방가열…與 ""국민분노 대변""·국힘 ""인민재판 보는듯""(종합)",https://www.yna.co.kr/view/AKR20260524019351001,최평천,1,2026-05-24T14:23:01,2026-05-24T19:47:35
AKR20260524025700065,"'불심 잡기'…인천시장 후보들, 사찰 찾아 표심 공략",https://www.yna.co.kr/view/AKR20260524025700065,강종구,1,2026-05-24T14:21:34,2026-05-24T19:47:35
AKR20260524025200051,"박형준 선대위 ""전재수, 의혹 그만 뭉개고 제대로 해명하라""",https://www.yna.co.kr/view/AKR20260524025200051,이영재,1,2026-05-24T14:12:00,2026-05-24T19:47:35
AKR20260524024400057,"""단일화가 시민 열망"" 김두겸 호소에 박맹우 ""왜 이제야 절규?""",https://www.yna.co.kr/view/AKR20260524024400057,허광무,1,2026-05-24T14:08:52,2026-05-24T19:47:35
AKR20260524019700054,"[르포] ""끝까지 가봐야 안당께""…강진 오일장 달군 군수 선거전",https://www.yna.co.kr/view/AKR20260524019700054,김혜인,1,2026-05-24T13:02:38,2026-05-24T19:47:35
AKR20260524020800001,진보·보수진영 집안싸움…평택을·부산 북갑 단일화 막판 변수,https://www.yna.co.kr/view/AKR20260524020800001,최평천,1,2026-05-24T12:39:07,2026-05-24T19:47:35
AKR20260524021600057,"민주당 김상욱 ""울산시장 단일화경선 중단""…진보당 ""납득 못해""",https://www.yna.co.kr/view/AKR20260524021600057,허광무,1,2026-05-24T12:24:36,2026-05-24T19:47:35
AKR20260524020200053,"'추격' 박형룡 vs '압도' 이진숙…달성보선, 주말 민심잡기 총력",https://www.yna.co.kr/view/AKR20260524020200053,윤관식,1,2026-05-24T12:18:45,2026-05-24T19:47:35
AKR20260524021300061,"'사찰서 교회까지' 경기도지사 후보들, 종교계 민심잡기 총력",https://www.yna.co.kr/view/AKR20260524021300061,최해민,1,2026-05-24T12:13:58,2026-05-24T19:47:35
AKR20260524020000001,"여야, ""대립과 반목 넘어야""…석가탄신일에 '화합' 한목소리",https://www.yna.co.kr/view/AKR20260524020000001,안정훈,1,2026-05-24T12:11:24,2026-05-24T19:47:35
AKR20260524019400001,"與 ""김관영, 李대통령과 무소속 출마 교감? 전혀 사실 아냐""",https://www.yna.co.kr/view/AKR20260524019400001,안정훈,1,2026-05-24T11:58:26,2026-05-24T19:47:35
AKR20260524016351063,"박근혜, ""대전은요"" 20년만에 대전시장 국힘 후보 이장우 지원(종합)",https://www.yna.co.kr/view/AKR20260524016351063,천경환,1,2026-05-24T11:57:43,2026-05-24T19:47:35
AKR20260524019300001,"보수야권, 스타벅스 논란에 ""개딸들 선동해 판 뒤집어보려 난리""",https://www.yna.co.kr/view/AKR20260524019300001,노선웅,1,2026-05-24T11:52:20,2026-05-24T19:47:35
AKR20260524019200063,"충남지사 후보들, 사찰 찾아 '불심 잡기'…청ㆍ중장년층 공략도",https://www.yna.co.kr/view/AKR20260524019200063,이주형,1,2026-05-24T11:31:37,2026-05-24T19:47:35
AKR20260524019100062,"우상호·김진태 후보, 부처님오신날 사찰 찾아 불심 공략",https://www.yna.co.kr/view/AKR20260524019100062,이상학,1,2026-05-24T11:16:12,2026-05-24T19:47:35
AKR20260524017400061,"평택을 재선거 후보들, 부처님오신날 맞아 사찰 방문 유세",https://www.yna.co.kr/view/AKR20260524017400061,김광호,1,2026-05-24T11:15:36,2026-05-24T19:47:35
AKR20260524017200001,이회창 前한나라당 총재 부인 한인옥 여사 별세…향년 88세,https://www.yna.co.kr/view/AKR20260524017200001,권희원,1,2026-05-24T11:09:37,2026-05-24T19:47:35
AKR20260524018200063,"대전시장 여야 후보들, 사찰 잇달아 찾아 불심 잡기 총력",https://www.yna.co.kr/view/AKR20260524018200063,박주영,1,2026-05-24T11:05:11,2026-05-24T19:47:35
AKR20260523049800064,"""표심은 어디로"" 충북 여야 후보들 사찰 돌며 유세 총력",https://www.yna.co.kr/view/AKR20260523049800064,천경환,1,2026-05-24T10:57:21,2026-05-24T19:47:35
AKR20260524016700052,"김경수 ""사회경제연대 성장"", 박완수 ""농어촌 대도약"" 공약",https://www.yna.co.kr/view/AKR20260524016700052,이정훈,1,2026-05-24T10:57:04,2026-05-24T19:47:35
AKR20260524016300063,"박근혜, ""대전은요"" 20년만에 대전시장 국힘 후보 이장우 지원",https://www.yna.co.kr/view/AKR20260524016300063,박주영,1,2026-05-24T10:46:34,2026-05-24T19:47:35
AKR20260524013500001,"李대통령 ""부처님 말씀 등불로 '국민 목숨 살리는 정부' 최선""",https://www.yna.co.kr/view/AKR20260524013500001,고동욱,1,2026-05-24T10:40:44,2026-05-24T19:47:35
AKR20260524015000056,"제주 지방선거 후보들, 석가탄신일 맞아 불심 잡기 '총력'",https://www.yna.co.kr/view/AKR20260524015000056,백나용,1,2026-05-24T10:01:16,2026-05-24T19:47:35
AKR20260524014600001,"李대통령, 부처님오신날 법요식 참석…국민 화합·안녕 기원",https://www.yna.co.kr/view/AKR20260524014600001,설승은,1,2026-05-24T10:00:57,2026-05-24T19:47:35
AKR20260522117600051,부산 기초단체장 후보 공약 키워드 'AI·관광·해수부·현금',https://www.yna.co.kr/view/AKR20260522117600051,차근호,1,2026-05-24T10:00:02,2026-05-24T19:47:35
AKR20260524012800001,"李대통령 ""일베 등 사이트 폐쇄·징벌배상·과징금 공론화 필요""",https://www.yna.co.kr/view/AKR20260524012800001,고동욱,1,2026-05-24T09:22:41,2026-05-24T19:47:35
AKR20260524011900053,"김부겸·추경호, 석가탄신일 대구 사찰 돌며 불심 확보 경쟁",https://www.yna.co.kr/view/AKR20260524011900053,박세진,1,2026-05-24T09:18:30,2026-05-24T19:47:35
AKR20260522130200052,"'함안낙화놀이' 인기에 군수 후보들 ""횟수 늘려 관광 콘텐츠화""",https://www.yna.co.kr/view/AKR20260522130200052,박영민,1,2026-05-24T08:15:00,2026-05-24T19:47:35
AKR20260522112400056,"AI시대에도 선거운동은 '현장에서'…지선 후보들 ""튀어야 산다""",https://www.yna.co.kr/view/AKR20260522112400056,고성식,1,2026-05-24T08:00:06,2026-05-24T19:47:35
AKR20260524008500051,범어사 찾아 '눈도장'…부산 후보들 사찰 돌며 표심 공략,https://www.yna.co.kr/view/AKR20260524008500051,이영재,1,2026-05-24T07:57:49,2026-05-24T19:47:35
AKR20260522087200065,인천 지방선거 '과열' 조짐…선거법 위반 수사 40건 넘어,https://www.yna.co.kr/view/AKR20260522087200065,홍현기,1,2026-05-24T07:17:01,2026-05-24T19:47:35
AKR20260523021900063,"[르포] ""여당 조상호 돼야 예산 유리"" vs ""최민호가 시정은 잘해왔잖아""",https://www.yna.co.kr/view/AKR20260523021900063,양영석,1,2026-05-24T07:05:01,2026-05-24T19:47:35
AKR20260522078500052,"[공약비교:경남] ""메가시티·광역철도망"" vs ""복지 확대·행정통합""",https://www.yna.co.kr/view/AKR20260522078500052,이정훈,1,2026-05-24T06:11:14,2026-05-24T19:47:35
AKR20260522112200064,"[공약비교:충북] ""창업특별도 조성"" vs ""AI특별도 완성""",https://www.yna.co.kr/view/AKR20260522112200064,전창해,1,2026-05-24T06:11:11,2026-05-24T19:47:35
AKR20260522057400063,"[공약비교:충남] ""AI수도·통합특별시"" vs ""AI 대전환·경제과학수도""",https://www.yna.co.kr/view/AKR20260522057400063,김준범,1,2026-05-24T06:11:11,2026-05-24T19:47:35
AKR20260522106400061,"[공약비교:경기] ""수도권 30분 출근"" vs ""1인당 GRDP 1억원""",https://www.yna.co.kr/view/AKR20260522106400061,최찬흥,1,2026-05-24T06:11:08,2026-05-24T19:47:35
AKR20260522063500063,[공약비교:세종] 행정수도 완성 '공통'…KTX세종역 vs CTX지하철,https://www.yna.co.kr/view/AKR20260522063500063,양영석,1,2026-05-24T06:11:08,2026-05-24T19:47:35
AKR20260522115800057,"[공약비교:울산] ""AI 거점 조성"" 한목소리…개별 공약으로 차별화 노려",https://www.yna.co.kr/view/AKR20260522115800057,허광무,1,2026-05-24T06:11:06,2026-05-24T19:47:35
AKR20260522108800054,"[공약비교:전남광주] ""성장 통합"" vs ""상생 통합""",https://www.yna.co.kr/view/AKR20260522108800054,박철홍,1,2026-05-24T06:11:05,2026-05-24T19:47:35
AKR20260522078900063,"[공약비교:대전] ""온통대전 2.0 부활"" vs ""3∼6호선 무궤도 트램""",https://www.yna.co.kr/view/AKR20260522078900063,박주영,1,2026-05-24T06:11:05,2026-05-24T19:47:35
AKR20260522041300065,"[공약비교:인천] 朴 ""신산업 집중 육성"" vs 劉 ""국제자유특별시 전환""",https://www.yna.co.kr/view/AKR20260522041300065,신민재,1,2026-05-24T06:11:03,2026-05-24T19:47:35
AKR20260522082300051,"[공약비교:부산] 田 ""해양수도 완성"" vs 朴 ""월드클래스 도시""",https://www.yna.co.kr/view/AKR20260522082300051,김선호,1,2026-05-24T06:11:02,2026-05-24T19:47:35
AKR20260522040700053,"[공약비교:대구] 통합신공항 ""공자기금·정부지원"" vs ""국가사업 추진""",https://www.yna.co.kr/view/AKR20260522040700053,이강일,1,2026-05-24T06:11:02,2026-05-24T19:47:35
AKR20260523044500001,"[공약비교:서울] ""정비사업 10년 속도전"" vs ""총 31만호 물량공세""",https://www.yna.co.kr/view/AKR20260523044500001,김정진,1,2026-05-24T06:11:00,2026-05-24T19:47:35
AKR20260523038500001,지선 D-10…與 8곳·국힘 1곳 '우세' 자체분류 속 경합지 확대,https://www.yna.co.kr/view/AKR20260523038500001,박수윤,1,2026-05-24T06:00:01,2026-05-24T19:47:35
AKR20260523051600001,"장동혁, 오늘 조계사 법요식 참석…인천서 지방선거 유세",https://www.yna.co.kr/view/AKR20260523051600001,박수윤,1,2026-05-24T05:00:03,2026-05-24T19:47:35
AKR20260523051300001,"정청래, 오늘 전남行…순천서 법요식 뒤 광양·담양·함평 유세",https://www.yna.co.kr/view/AKR20260523051300001,서혜림,1,2026-05-24T05:00:01,2026-05-24T19:47:35
AKR20260523051400001,"송언석, '장동혁 원톱 선대위'에 ""당 대표 리스크 남아있다""",https://www.yna.co.kr/view/AKR20260523051400001,박수윤,1,2026-05-23T22:50:24,2026-05-24T19:47:35
AKR20260523032352001,"김용남·조국, '盧 前 대통령 추도식'서 미묘한 '적자' 신경전(종합2보)",https://www.yna.co.kr/view/AKR20260523032352001,서혜림,1,2026-05-23T22:27:15,2026-05-24T19:47:35
AKR20260523048800001,"李대통령 ""4·16에 사이렌 이벤트, 패륜행위""…스타벅스 또 직격",https://www.yna.co.kr/view/AKR20260523048800001,황윤기,1,2026-05-23T21:04:16,2026-05-24T19:47:35
AKR20260523047500001,"李대통령 ""내고향여자축구단 우승 축하…다시 만나게 될 것""",https://www.yna.co.kr/view/AKR20260523047500001,황윤기,1,2026-05-23T20:11:36,2026-05-24T19:47:35
AKR20260523044751051,"격전지 부산 북갑 후보들, 선거운동 첫 주말 유세 총력전(종합)",https://www.yna.co.kr/view/AKR20260523044751051,오수희,1,2026-05-23T20:02:46,2026-05-24T19:47:35
AKR20260523047000054,"정청래, 순천시장 후보 유세지원 ""대통령 같은 당 손훈모 뽑자""",https://www.yna.co.kr/view/AKR20260523047000054,정다움,1,2026-05-23T19:39:20,2026-05-24T19:47:35
AKR20260523046500051,지방선거 부산 유권자 285만7천여명…북갑 보선 11만7천여명,https://www.yna.co.kr/view/AKR20260523046500051,오수희,1,2026-05-23T19:26:47,2026-05-24T19:47:35
AKR20260523028651001,"""정권과 싸울 수 있게 힘 몰아달라""…국힘 투톱 상·하행선 유세(종합)",https://www.yna.co.kr/view/AKR20260523028651001,박수윤,1,2026-05-23T18:53:10,2026-05-24T19:47:35
AKR20260523045700001,"李대통령, 김해 전통시장서 민생경기 점검…학생들과 '셀카'도",https://www.yna.co.kr/view/AKR20260523045700001,황윤기,1,2026-05-23T18:47:36,2026-05-24T19:47:35
AKR20260524047200061,"양향자 ""남성 청년도 HPV 무료 백신…AI·OTT 복지 지원""",https://www.yna.co.kr/view/AKR20260524047200061,최해민,1,2026-05-24T19:41:33,2026-05-24T19:57:35
AKR20260524045700017,스타벅스 불매 여파에…카톡 선물하기 순위 급락,https://www.yna.co.kr/view/AKR20260524045700017,김주환,3,2026-05-24T19:56:01,2026-05-24T20:07:35
AKR20260523049200371,"[K-People] 로봇스님 '가비' 기획한 성원스님 ""불교는 늘 최첨단 기술 선도""",https://www.yna.co.kr/view/AKR20260523049200371,박현수,4,2026-05-24T19:55:29,2026-05-24T20:07:35
AKR20260524038300004,[날씨] 대체공휴일 전국 흐리고 곳곳 비…낮 최고기온 '30도',https://www.yna.co.kr/view/AKR20260524038300004,윤민혁,5,2026-05-24T20:00:01,2026-05-24T20:07:35
AKR20260524025851001,"""무소속 안돼"" 鄭, 전남 돌며 표심 구애…""기호 1번 몰아달라""(종합)",https://www.yna.co.kr/view/AKR20260524025851001,이슬기,1,2026-05-24T20:13:10,2026-05-24T20:17:35
AKR20260524048100063,"박수현 충남지사 후보측, '의혹제기' 국힘 장동혁 대표 고발",https://www.yna.co.kr/view/AKR20260524048100063,박주영,1,2026-05-24T20:07:04,2026-05-24T20:17:35
AKR20260524048600061,"경찰, '차명 대부업체 운영 의혹' 김용남 후보 고발사건 수사",https://www.yna.co.kr/view/AKR20260524048600061,김솔,5,2026-05-24T20:15:59,2026-05-24T20:27:35
AKR20260524049200061,양평서 승용차가 전신주 들이받아…노부부 사상,https://www.yna.co.kr/view/AKR20260524049200061,김솔,5,2026-05-24T20:36:14,2026-05-24T20:47:35
AKR20260524049100527,경기 남부권 5개 시 오존주의보 해제,https://www.yna.co.kr/view/AKR20260524049100527,기상뉴스,5,2026-05-24T20:35:07,2026-05-24T20:47:35
AKR20260524014752063,서산 자동차 부품공장서 불…10시간만에 초진(종합2보),https://www.yna.co.kr/view/AKR20260524014752063,박주영,5,2026-05-24T20:34:51,2026-05-24T20:47:35
AKR20260524049400062,춘천 엘리시안강촌 '숲속빵시장' 흥행…하루 2만5천명 몰려,https://www.yna.co.kr/view/AKR20260524049400062,이상학,4,2026-05-24T20:48:13,2026-05-24T20:57:35
AKR20260524020851001,진보·보수진영 집안싸움…평택을·부산 북갑 단일화 막판 변수(종합),https://www.yna.co.kr/view/AKR20260524020851001,노선웅,1,2026-05-24T20:58:16,2026-05-24T21:07:35
AKR20260524049700061,평택서 선거사무원·경찰관 폭행한 40대 유튜버 체포돼,https://www.yna.co.kr/view/AKR20260524049700061,김솔,5,2026-05-24T21:14:38,2026-05-24T21:27:35
AKR20260524049600001,"김용범 ""고금리·고물가·고환율, 위기전조 아닌 도약의 마찰음""",https://www.yna.co.kr/view/AKR20260524049600001,설승은,1,2026-05-24T21:29:19,2026-05-24T21:37:35
AKR20260524050100004,"경찰, '5·18 탱크데이 논란' 정용진 고발 절차상 피의자 입건",https://www.yna.co.kr/view/AKR20260524050100004,윤민혁,4,2026-05-24T21:24:46,2026-05-24T21:37:35
AKR20260524050400052,"""드라마 속 한 장면""…K-불꽃쇼 함안낙화놀이에 5천800여명 환호",https://www.yna.co.kr/view/AKR20260524050400052,박영민,5,2026-05-24T21:49:30,2026-05-24T21:57:35
AKR20260524044600063,세종시장 후보 토론서 '해수부 부산이전·조작기소 특검' 난타전,https://www.yna.co.kr/view/AKR20260524044600063,양영석,1,2026-05-24T23:10:01,2026-05-25T00:27:47
AKR20260524048800001,장동혁 TK·송언석 충남行…'지방선거 D-9' 투트랙 유세 고삐,https://www.yna.co.kr/view/AKR20260524048800001,노선웅,1,2026-05-25T05:00:05,2026-05-25T05:12:08
AKR20260524051100001,"與, 전북·충청권 투트랙 집중 유세…지방선거 D-9 총력전",https://www.yna.co.kr/view/AKR20260524051100001,정연솔,1,2026-05-25T05:00:03,2026-05-25T05:12:08
AKR20260522147600505,"[OK제보] ""나도 모르게 내 얼굴이 유튜브에""…지선 후보들 계정서 무방비 노출",https://www.yna.co.kr/view/AKR20260522147600505,최현석,1,2026-05-25T05:30:01,2026-05-25T05:35:02
AKR20260523000600003,"삼성전자 연봉, 보통 회사원 14배?…'K자 양극화' 더 커진다",https://www.yna.co.kr/view/AKR20260523000600003,임성호,4,2026-05-25T05:31:20,2026-05-25T05:35:02
AKR20260522153800003,"""우린 삼성후자냐"" 불만 임계점…계열사도 성과급 요구 예고",https://www.yna.co.kr/view/AKR20260522153800003,강태우,4,2026-05-25T05:31:11,2026-05-25T05:35:02
AKR20260525001700004,부처님오신날 대체공휴일 곳곳 소나기…남해안·제주 비,https://www.yna.co.kr/view/AKR20260525001700004,유한주,5,2026-05-25T05:22:01,2026-05-25T05:35:02
AKR20260525003900504,"김정은, 시진핑에 '탄광 폭발' 위로전문…""깊은 위문""",https://www.yna.co.kr/view/AKR20260525003900504,권수현,2,2026-05-25T06:57:17,2026-05-25T07:59:22
AKR20260524021500008,"외인, 지난주 '삼전닉스' 10조 순매도…로봇·ESS는 샀다",https://www.yna.co.kr/view/AKR20260524021500008,김유아,3,2026-05-25T07:25:00,2026-05-25T07:59:22
AKR20260522115600008,이번엔 'K-ETF' 열풍?…하반기 홍콩·美 시장서 ETF 추가 상장,https://www.yna.co.kr/view/AKR20260522115600008,김태종,3,2026-05-25T07:20:00,2026-05-25T07:59:22
AKR20260523029000008,코스피 일평균 거래대금 첫 40조 돌파…'손바뀜'은 줄어,https://www.yna.co.kr/view/AKR20260523029000008,이민영,3,2026-05-25T07:15:01,2026-05-25T07:59:22
AKR20260522131300008,"""삼전닉스 레버리지 이벤트 안돼"" 당국 경고에 운용사들 계획 철회",https://www.yna.co.kr/view/AKR20260522131300008,김태종,3,2026-05-25T07:10:00,2026-05-25T07:59:22
